2024-09-30 01:54:03,827 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:04,832 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:04,963 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:05,835 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:06,842 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:07,844 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:08,849 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:09,854 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:10,670 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:10,858 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:11,860 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:12,860 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:13,865 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:14,870 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:15,875 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:16,672 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:16,879 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:17,627 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: stop_status
2024-09-30 01:54:17,628 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: stop_status
2024-09-30 01:54:17,879 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:18,885 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:19,889 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:20,895 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:21,240 DEBUG   SenderThread:81491 [sender.py:send():391] send: stats
2024-09-30 01:54:21,897 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:22,243 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:22,897 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:23,899 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:24,904 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:25,906 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:26,910 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:27,668 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:27,915 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:28,919 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:29,923 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:30,926 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:31,933 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:32,634 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: stop_status
2024-09-30 01:54:32,635 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: stop_status
2024-09-30 01:54:32,937 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:32,999 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:33,941 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:34,941 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:35,942 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:36,945 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:54:37,835 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: log_artifact
2024-09-30 01:54:37,835 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: log_artifact
2024-09-30 01:54:37,849 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: partial_history
2024-09-30 01:54:37,851 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: server_info
2024-09-30 01:54:38,647 INFO    Thread-12 :81491 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/brettyoung/Desktop/dev_24/tutorials/phi_anon/final/wandb/run-20240930_015250-p9h713mi/files/media/table/Modified Data_1_9b6b549d7a9c344308a0.table.json
2024-09-30 01:54:38,648 INFO    Thread-12 :81491 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/brettyoung/Desktop/dev_24/tutorials/phi_anon/final/wandb/run-20240930_015250-p9h713mi/files/media/table
2024-09-30 01:54:39,368 INFO    wandb-upload_1:81491 [upload_job.py:push():130] Uploaded file /var/folders/7z/xf0b524s1sz57ng92d9l6b0r0000gn/T/tmpsuz5w3fuwandb/t5kznsnp-media/table/Modified Data_1_9b6b549d7a9c344308a0.table.json
2024-09-30 01:54:39,653 INFO    Thread-12 :81491 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/brettyoung/Desktop/dev_24/tutorials/phi_anon/final/wandb/run-20240930_015250-p9h713mi/files/output.log
2024-09-30 01:54:40,551 INFO    wandb-upload_0:81491 [upload_job.py:push():88] Uploaded file /Users/brettyoung/Library/Application Support/wandb/artifacts/staging/tmp7er9e1uk
2024-09-30 01:54:41,737 INFO    SenderThread:81491 [sender.py:send_request_log_artifact():1537] logged artifact run-p9h713mi-ModifiedData - {'id': 'QXJ0aWZhY3Q6MTI1NDE5MzE1Ng==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ2NDEzOTE1Nw==', 'latestArtifact': None}}
2024-09-30 01:54:41,738 DEBUG   SenderThread:81491 [sender.py:send():391] send: files
2024-09-30 01:54:41,738 INFO    SenderThread:81491 [sender.py:_save_file():1466] saving file media/table/Modified Data_1_9b6b549d7a9c344308a0.table.json with policy now
2024-09-30 01:54:41,738 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:54:41,739 DEBUG   SenderThread:81491 [sender.py:send():391] send: history
2024-09-30 01:54:41,740 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: summary_record
2024-09-30 01:54:41,744 INFO    SenderThread:81491 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-30 01:54:41,745 DEBUG   SenderThread:81491 [sender.py:send():391] send: telemetry
2024-09-30 01:54:41,745 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: server_info
2024-09-30 01:54:41,999 DEBUG   SenderThread:81491 [sender.py:send():391] send: exit
2024-09-30 01:54:41,999 INFO    SenderThread:81491 [sender.py:send_exit():598] handling exit code: 0
2024-09-30 01:54:42,000 INFO    SenderThread:81491 [sender.py:send_exit():600] handling runtime: 110
2024-09-30 01:54:42,001 INFO    SenderThread:81491 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-30 01:54:42,001 INFO    SenderThread:81491 [sender.py:send_exit():606] send defer
2024-09-30 01:54:42,001 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: defer
2024-09-30 01:54:42,001 INFO    HandlerThread:81491 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-30 01:54:42,002 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: defer
